id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
819298965203188593,Spacious one bedroom apartment in a townhouse,14855509,Milton,Manhattan,Harlem,40.807735744590595,-73.94513204043824,Entire home/apt,190,5,38,2024-04-23,2.83,3,131,35,Exempt
53709151,New Townhouse Apt In The Heart Of Manhattan,403652094,Mehmet,Manhattan,Kips Bay,40.7432,-73.97946,Entire home/apt,686,4,37,2024-04-11,1.40,1,110,17,Exempt
18314930,Spacious room 3 blocks from M train,5641114,Oleg,Queens,Ridgewood,40.70366,-73.89681,Private room,,30,29,2019-06-27,0.34,1,0,0,
19619177,Cozy Brooklyn Getaway,137649778,Shelly & Wayne,Brooklyn,East New York,40.67272,-73.89107,Entire home/apt,,30,96,2020-03-15,1.17,1,0,0,
3933059,Where Love and Happiness Live,20377328,MaryEllen,Manhattan,Washington Heights,40.85621,-73.93209,Entire home/apt,,30,3,2015-07-11,0.03,1,0,0,
51705943,Lovely 1 Bedroom in Prime UWS,292894878,Zee,Manhattan,Upper West Side,40.78334,-73.98084,Entire home/apt,132,30,51,2023-07-16,1.60,1,90,6,
11659296,Apartment in Williamsburg - Long term lease,49572092,Laura,Brooklyn,Williamsburg,40.71983,-73.94079,Entire home/apt,,180,9,2017-11-28,0.09,1,0,0,
11814079,Top floor on historic block,411437,Xela,Manhattan,Harlem,40.8113,-73.94341,Entire home/apt,,30,9,2017-01-02,0.09,1,0,0,
698419852045609952,Glam House of dreams,349624917,Latoya,Manhattan,Harlem,40.824768,-73.941171,Private room,,30,0,,,1,0,0,
19500346,Best room in NYC,1234135,Santiago,Queens,Richmond Hill,40.69927,-73.82916,Private room,85,30,64,2023-10-10,0.77,2,274,17,
5093352,Room w/artwork & huge window on historic block!,19850240,Neal,Manhattan,Harlem,40.80945,-73.94095,Private room,,30,21,2020-03-02,0.25,1,0,0,
12181485,"Sunny, beautiful Brooklyn studio steps from subway",794042,Rhea,Brooklyn,Clinton Hill,40.68294,-73.96352,Entire home/apt,,30,13,2023-01-13,0.13,1,0,0,
13914201,Stunning NYC Apt 15 mins to Times Square W/D DW,324628,Lisa,Manhattan,Harlem,40.80571,-73.95144,Entire home/apt,300,30,140,2023-10-09,1.50,1,209,4,
37093925,Spacious Crown Heights 2BR (15 Mins to Manhattan!),265204049,Albert,Brooklyn,Crown Heights,40.6676,-73.93799,Entire home/apt,,30,11,2020-03-08,0.19,1,0,0,
12396603,Dean Street Oasis,20942935,Miriam,Brooklyn,Crown Heights,40.67566,-73.93878,Private room,,30,1,2016-05-02,0.01,1,0,0,
48812738,Comfortable & Beautiful Apartment in Brooklyn!,123048179,Joseph,Brooklyn,Bensonhurst,40.61762,-73.99852,Entire home/apt,145,30,0,,,2,364,0,
5534660,Studio apartment in Greenpoint,28699661,Andrzej,Brooklyn,Greenpoint,40.73249,-73.95373,Entire home/apt,,30,17,2016-01-05,0.15,1,0,0,
13017140,Bright & Cozy 1BR + Home Gym!,65727695,Shutong,Manhattan,Harlem,40.8164,-73.9583,Entire home/apt,,30,2,2017-01-02,0.02,1,0,0,
49670755,Interfaith Hospital Housing Room 1,55922753,Jessica,Brooklyn,Crown Heights,40.67735,-73.93551,Private room,53,30,1,2024-03-02,0.47,7,308,1,
836720,Best view in Queens,4372934,Manuel Alberto,Queens,College Point,40.78365,-73.8381,Entire home/apt,379,30,65,2022-10-02,0.48,1,323,0,
13239693,2-Floor Sunlit Apt In Greenpoint With Outdoor Deck,27652670,Noah,Brooklyn,Greenpoint,40.73428,-73.95632,Entire home/apt,,30,12,2016-11-25,0.13,1,0,0,
13274366,Awesome and safe  Hostel near NYC,16016579,Israel,Queens,Corona,40.73924,-73.86465,Shared room,,30,1,2016-11-26,0.01,1,0,0,
270231,Cozy New York  City private room,1366310,Janina,Queens,Woodside,40.74496,-73.91167,Private room,,30,285,2019-12-16,1.90,2,365,0,
765563,Big Comfy Beds & Breakfast on the Deck,4036685,Norman,Queens,Bayside,40.7565,-73.7616,Entire home/apt,313,30,81,2023-05-09,0.63,1,320,1,
13314206,Beautiful Spacious  Apt. in Washington Heights!,2383846,Lisa,Manhattan,Washington Heights,40.8373,-73.94506,Entire home/apt,,30,5,2018-08-24,0.05,1,0,0,
683368120186220988,NYC Spectacular Get Away/Near JFK&LGA/Transport,139572572,Zubia,Queens,Jamaica,40.69248,-73.79669,Entire home/apt,169,30,39,2023-09-23,1.83,4,150,19,
1090796650803365546,Lovely Private Room|1 block Central Park,303156931,Leo,Manhattan,Upper West Side,40.798437101005796,-73.9608425641417,Private room,61,30,0,,,36,242,0,
13573310,Private room in williamsburg/bushwick,78286572,Brian,Brooklyn,Williamsburg,40.70442,-73.93702,Private room,,30,2,2017-05-29,0.02,1,0,0,
844282409937859863,Habitación 1 c/baño Apt. Compartido,462287349,Claudio,Queens,South Ozone Park,40.67325088606543,-73.79178104070033,Private room,75,30,10,2023-09-30,0.73,4,332,8,
19673318,Hunters Hideaway @ Rockaway Beach NYC 2nd Floor,138526119,Richard,Queens,Rockaway Beach,40.58683,-73.81553,Entire home/apt,189,30,14,2019-10-14,0.17,2,270,0,
884852367757897872,Comfortably close to everywhere,75129591,Omar,Staten Island,Shore Acres,40.61441538611241,-74.0644238482297,Shared room,144,2,18,2024-01-03,1.54,1,264,18,OSE-STRREG-0000436
686946682932820685,Cozy & Luminous 1 Bedroom apt with Terrace,23569049,Wes,Manhattan,Chinatown,40.71737,-73.99732,Entire home/apt,240,31,3,2023-01-26,0.16,1,345,0,
7288752,Comfortable Greenpoint Apt. Short or Longer Stay,38169148,Liz,Brooklyn,Greenpoint,40.72642,-73.94519,Private room,,30,2,2016-11-16,0.02,1,0,0,
35315339,Sleep in large quiet bedroom with sunny garden,220865756,Joe,Brooklyn,Bay Ridge,40.63524,-74.0197,Private room,149,30,4,2023-01-02,0.07,1,89,0,
54287479,Bright & Comfy room in Upper East Side | 3A - 691,440274210,Eve,Manhattan,Upper East Side,40.78137,-73.94698,Private room,,30,3,2022-12-31,0.13,8,38,0,
541331198164868034,Nice Brooklyn Style Bedroom,440316434,Outpost Club,Brooklyn,Bedford-Stuyvesant,40.69145,-73.92568,Private room,,30,2,2022-07-08,0.08,9,339,0,
541391255239717337,Chic Private Room,440316434,Outpost Club,Brooklyn,Bedford-Stuyvesant,40.6909,-73.92551,Private room,,30,1,2023-09-01,0.12,9,348,1,
6303611,Spacious 2 Bd & 2 bath Apartment,6283678,Duncan,Brooklyn,Greenpoint,40.72559,-73.94684,Entire home/apt,,30,0,,,1,0,0,
4206087,Spacious Artist's Studio,2423107,Brad,Brooklyn,Prospect-Lefferts Gardens,40.66244,-73.95929,Entire home/apt,,30,4,2015-05-03,0.03,1,0,0,
28033814,Large bright bedroom near Bushwick,199203455,Kendra,Queens,Ridgewood,40.70395,-73.91051,Private room,,30,3,2018-09-08,0.04,1,0,0,
13945103,"Great quiet room,great location",82717014,Mary,Queens,Sunnyside,40.74327,-73.91284,Private room,,30,1,2016-09-11,0.01,1,0,0,
14672524,Awesome Private Room in Historic Village of Harlem,91194780,Rocky,Manhattan,Harlem,40.79981,-73.94804,Private room,,30,106,2020-08-07,1.15,1,0,0,
43558653,Jamaica/ Flushing Hospital Housing - Four,55922753,Jessica,Queens,Richmond Hill,40.70014,-73.82146,Private room,43,30,3,2023-08-06,0.23,7,173,2,
681340518773187020,Executive 3 Bedroom Suite Bronx,432495159,Wilhel,Bronx,Claremont Village,40.83878166049382,-73.90229531962865,Entire home/apt,400,30,10,2023-09-04,0.67,2,179,9,
442636,"Private,Affordable, 20 min to NYC!",1655939,Joris,Queens,Ridgewood,40.699,-73.90295,Entire home/apt,,30,329,2022-08-01,2.25,1,0,0,
48652544,The comfy spot (balcony/laundry/gym/ 70 inch tv,350871958,Gigi,Bronx,Woodlawn,40.8989,-73.86164,Entire home/apt,399,30,4,2022-06-04,0.11,1,364,0,
54364623,Romantic and sunny 2-bedrooms rental unit Brooklyn,13187650,L'Equipe,Brooklyn,Bedford-Stuyvesant,40.6893,-73.95454,Entire home/apt,309,30,88,2024-01-11,3.22,1,139,38,
31223352,2 Bedroom+Office 1+1/2 Baths PrivateBackyard,233534153,Luba,Brooklyn,Sheepshead Bay,40.59521,-73.94379,Entire home/apt,165,30,26,2024-04-26,0.41,1,280,4,
14851530,Eclectic Prime Williamsburg Space,50374022,Elana,Brooklyn,Williamsburg,40.71194,-73.96427,Private room,,30,2,2017-05-22,0.02,2,0,0,
895435303596165642,Tembe Residence in Harlem,153562499,Eleanor,Manhattan,Harlem,40.81294647644953,-73.9431481808424,Private room,195,1,24,2023-12-30,2.15,4,329,24,Exempt
53380846,Brooklyn - Beautiful Room,432179341,Ezequiel,Brooklyn,Crown Heights,40.66634,-73.93287,Private room,36,30,1,2022-05-14,0.04,2,306,0,
15820512,Apartment with backyard in East Williamsburg,102415020,Guillermo,Brooklyn,Williamsburg,40.70549,-73.93666,Entire home/apt,,30,124,2024-01-27,1.44,1,0,2,
29567482,"Personal ""guest suite"" with kitchen, bath and 1 BR",3472283,Julie,Brooklyn,Gowanus,40.66928,-73.99043,Entire home/apt,275,5,50,2024-04-29,0.75,1,171,29,OSE-STRREG-0000500
969739643048697762,25-35 mins to Times Sq!,534733948,Sangay,Queens,Corona,40.74953641890478,-73.86229068617621,Entire home/apt,138,2,15,2024-04-22,3.26,2,98,15,Exempt
15833574,Delightful studio apartment.,102526590,Edward,Staten Island,Castleton Corners,40.61883,-74.12949,Entire home/apt,,30,70,2023-01-14,0.82,1,0,0,
101053,Colorful Artistic Williamsburg Apt w/ 3 Bedrooms,530032,Lee And Tara,Brooklyn,Williamsburg,40.71116,-73.95484,Private room,,60,36,2021-07-12,0.23,1,0,0,
15985264,Quiet Private Apt in Greenpoint/Williamsburg,103862923,Jane,Brooklyn,Greenpoint,40.72557,-73.95309,Entire home/apt,,30,23,2020-01-01,0.25,1,0,0,
4384820,N 6th & Bedford PRIME Williamsburg,22764554,Julia,Brooklyn,Williamsburg,40.71653,-73.95973,Private room,,30,1,2014-11-04,0.01,1,0,0,
886461660908406477,Shared Modern NYC Apt - Chill vibes,371939556,Hope,Brooklyn,Crown Heights,40.67048220058093,-73.91930161530301,Private room,,1,27,2024-04-19,2.73,1,310,27,OSE-STRREG-0001127
1140698458221306993,Downtown Luxurious 1-Bedroom,486079757,Amanda,Manhattan,NoHo,40.725336746511765,-73.9923755645391,Entire home/apt,286,30,0,,,2,172,0,
1035678892867909439,Gorgeous 2 bed Manhattan Apt,11096988,Chris,Manhattan,Financial District,40.71167780962702,-74.00682182335811,Entire home/apt,350,30,0,,,1,134,0,
53993031,Near 5th Ave Exclusive Apt in Brooklyn,62320685,Miroslaw,Brooklyn,Bay Ridge,40.62196781246455,-74.0251792013601,Entire home/apt,150,30,0,,,2,180,0,
7581611,Room in Spacious Williamsburg Loft,18770940,Ronald,Brooklyn,Williamsburg,40.70616,-73.93846,Private room,,30,15,2016-10-31,0.14,1,0,0,
18226108,Hosted stay: Williamsburg townhouse unit,57641560,Christopher,Brooklyn,Williamsburg,40.71631,-73.95561,Private room,200,5,122,2024-04-28,1.49,2,40,13,OSE-STRREG-0001643
542970756349440677,Hermosa habitación,256556853,Odali,Bronx,Tremont,40.84411,-73.89258,Private room,,30,0,,,1,0,0,
844278754343160848,Habitación 2 apt. Compartido,462287349,Claudio,Queens,South Ozone Park,40.67219123437024,-73.79083168760914,Private room,67,30,18,2023-10-11,1.30,4,332,15,
16085227,1 Bedroom Apt. in Prime Williamsburg,9195264,Pilar,Brooklyn,Williamsburg,40.72053,-73.95541,Entire home/apt,,30,13,2017-04-17,0.14,1,0,0,
312415,Cool! Your Own Times Square Room!,1606133,George,Manhattan,Theater District,40.75672,-73.99003,Private room,,30,68,2023-05-09,0.46,1,0,1,
18102867,1 bedroom apt in the heart of williamsburg,3632170,Thulinh,Brooklyn,Williamsburg,40.71313,-73.96191,Entire home/apt,,30,0,,,1,0,0,
710760017891272485,Williamsburg 2 BDRM Apt w/balconies & work space.,1732005,Renjith,Brooklyn,Williamsburg,40.707899161969934,-73.94078077471089,Entire home/apt,299,30,0,,,1,43,0,
16081021,Artist Welcome! Huge room w/ private office,9563496,Jenny,Queens,Ridgewood,40.70966,-73.9145,Private room,,30,0,,,1,0,0,
16491507,Extra Cozy Room in Center of Williamsburg,4033160,Brian,Brooklyn,Williamsburg,40.71613,-73.95752,Private room,,30,3,2017-01-01,0.03,1,0,0,
36485642,Cozy Private Suite in the Heights!,3381805,Jonathan,Manhattan,Harlem,40.8319,-73.94641,Private room,72,30,50,2024-02-20,1.99,1,145,19,
30557920,Great private room with access to backyard,148508902,Olga,Brooklyn,Sheepshead Bay,40.5867,-73.94258,Private room,72,30,296,2023-11-25,4.51,1,90,29,
899119632256906495,Cooperate Housing First Choice.,357993424,Ruwaydah,Queens,Hollis,40.70928,-73.76132,Entire home/apt,200,30,3,2023-08-20,0.33,2,363,3,
53163071,Lovely 2 Bdr/2 Full Bath Apt near Central Park,427093425,Rinat,Manhattan,East Harlem,40.79085,-73.94775,Entire home/apt,,30,0,,,1,0,0,
608609524765569811,350-2A Prime gramercy Newly renovated 1BR sleeps 4,2119276,Urban Furnished,Manhattan,Stuyvesant Town,40.73418,-73.98011,Entire home/apt,184,30,3,2023-12-19,0.18,29,335,2,
7900722,Sunlit Big 1BR in Williamsburg,37728157,Aya,Brooklyn,Williamsburg,40.71121,-73.94167,Entire home/apt,,30,11,2018-10-01,0.11,1,0,0,
17635569,Cozy private room in Brooklyn Heights,119941037,Colette,Brooklyn,Brooklyn Heights,40.69145,-73.99413,Private room,,30,2,2017-03-27,0.02,1,0,0,
931737583727167257,Stately Brownstone on the UWS,4018423,Benjamin,Manhattan,Upper West Side,40.79063734150534,-73.97187195718288,Private room,1750,1,2,2023-09-25,0.22,1,343,2,OSE-STRREG-0000632
18648243,Into the Clouds Room by Columbia & Central Park,128531725,Shia,Manhattan,Harlem,40.80543,-73.95798,Private room,,30,49,2020-03-24,0.58,1,0,0,
7843582,"Spacious, Quiet One Bedroom Apt",1246073,Josh,Brooklyn,Crown Heights,40.67032,-73.95565,Entire home/apt,,30,27,2019-07-01,0.26,1,0,0,
8151925,Bright Studio Apt in Lower East Side,43038322,Autumn,Manhattan,Chinatown,40.71671,-73.99263,Entire home/apt,,30,301,2024-03-31,2.85,1,0,17,
8207453,Quiet Relaxed Room in Williamsburg,1194064,Alexandra,Brooklyn,Williamsburg,40.70846,-73.95276,Private room,,30,0,,,1,0,0,
956116282739680488,Home Sweet Home 1BR APT -Balcony,485855824,Yan Fen,Brooklyn,Bay Ridge,40.62478,-74.02908,Entire home/apt,157,2,33,2024-04-14,4.27,1,266,33,OSE-STRREG-0000178
8398955,LaGuardia Room(2) with Private Entrance,31851704,Laura,Queens,East Elmhurst,40.75921,-73.8758,Private room,,30,305,2022-11-21,2.91,2,0,0,
798071743831934460,Beautiful 1 bedroom with kitchen near J& E train,494562913,Valley,Queens,Jamaica,40.70222,-73.78522,Entire home/apt,90,30,3,2023-02-28,0.20,1,345,0,
19430305,"Beautiful, Stylish 1BR in Heart of Crown Heights",8575784,Lin,Brooklyn,Crown Heights,40.67471,-73.95653,Entire home/apt,,30,4,2017-11-01,0.05,1,0,0,
19618443,Cute apartment in Sunnyside,26921025,Ellie,Queens,Sunnyside,40.7365,-73.91956,Entire home/apt,,30,0,,,1,0,0,
19610687,Serene Goldfish Pond Garden Apt in Williamsburg,2597159,Alana,Brooklyn,Williamsburg,40.71169,-73.94998,Entire home/apt,,30,95,2020-03-18,1.15,2,0,0,
576645744639819051,Super Sunny Artist Loft/Clean/prking/wsher/dryr,18865030,David,Queens,Long Island City,40.74386,-73.95445,Entire home/apt,250,30,3,2023-06-30,0.24,2,96,2,
1115264637269825202,Private Room in Chelsea,19980415,Eva,Manhattan,Chelsea,40.74481,-73.99247,Private room,90,30,0,,,1,1,0,
9315567,I am Minutes from it All.,48351548,Kandisann,Manhattan,Harlem,40.80024,-73.95201,Private room,,30,11,2016-07-04,0.11,1,0,0,
960483610886728736,Cozy + Stylish Suite 10 Min From JFK,532499346,Jhana,Brooklyn,Canarsie,40.63781,-73.89039,Private room,146,1,0,,,1,161,0,OSE-STRREG-0001727
915584920868093399,Next Door to Fort Green Park,18728039,Andrea,Brooklyn,Fort Greene,40.6931097,-73.97342569999999,Entire home/apt,100,30,1,2024-02-10,0.35,1,249,1,
653714732160288528,HK 2 - BEAUTIFUL PRIVATE BEDROOM IN HELL'S KITCHEN,406193264,Manuel,Manhattan,Hell's Kitchen,40.76335,-73.99209,Private room,,30,122,2023-12-03,5.39,9,0,50,
14152775,WFH Bright Zen Artist Loft:1 bdrm/prkng/washr/dryr,18865030,David,Queens,Long Island City,40.74263706203754,-73.95559072020438,Entire home/apt,200,30,33,2024-03-05,0.36,2,111,4,
50681902,Brooklyn Loft Retreat,91563694,Chelsea,Brooklyn,Bushwick,40.69439,-73.93041,Entire home/apt,212,30,42,2023-11-28,1.37,1,147,3,
19699241,MJ house,138782186,Hannah M,Queens,Rosedale,40.65303,-73.72543,Private room,,30,0,,,1,0,0,
9545059,private bedroom and private bath,49431548,Isabelle,Brooklyn,Prospect-Lefferts Gardens,40.65862,-73.95777,Private room,,30,1,2015-12-03,0.01,1,0,0,
13042637,Stunning 2BR Apartment in Sunnyside,9427289,Steve,Queens,Sunnyside,40.747554779052734,-73.9178466796875,Entire home/apt,160,30,283,2023-11-20,3.01,1,249,3,
34485742,Private Room in Midtown at Royalton Hotel,261632622,Royalton,Manhattan,Theater District,40.75547,-73.98457,Private room,399,1,130,2024-04-05,2.17,2,332,1,Exempt
995258532592192096,"New high ceiling room #599, 29 mins to Manhattan",3223938,Eugene,Brooklyn,Bedford-Stuyvesant,40.691152393236706,-73.9423797668945,Private room,43,30,1,2024-01-01,0.24,661,365,1,
747699872345968760,Modern room with private bathroom 7 mins LGA (3),232782962,Tony,Queens,East Elmhurst,40.75814,-73.89782,Private room,45,30,1,2023-07-09,0.10,3,32,1,
20385260,2 BDRM apt in elevator building,13225047,Lila,Brooklyn,Williamsburg,40.72097,-73.95827,Entire home/apt,,30,11,2018-03-24,0.14,3,0,0,
677666479277771695,Private room for your next stay in BK,471172585,Wilda,Brooklyn,Canarsie,40.64216,-73.89263,Private room,100,3,39,2024-04-29,1.91,1,324,18,OSE-STRREG-0000969
49670914,Interfaith Hospital Housing Room 3,55922753,Jessica,Brooklyn,Crown Heights,40.67634,-73.93721,Private room,43,30,2,2024-03-10,0.39,7,287,2,
9477096,Holiday Rental in NYC!,49120717,Sarah,Manhattan,Harlem,40.82441,-73.95107,Private room,,30,1,2015-12-21,0.01,1,0,0,
1111467358307767724,Luxe Times | Bryant Park. Fitness Center,566738582,The Knickerbocker New York City,Manhattan,Theater District,40.754718666002105,-73.98718951774862,Entire home/apt,372,1,7,2024-04-29,7,6,339,7,OSE-STRREG-0001054
20758395,Bushwick Oasis,148686255,Jaime,Brooklyn,Williamsburg,40.70524,-73.92776,Private room,,30,6,2018-01-04,0.07,1,0,0,
521522,Beautiful 3 room studio in Brooklyn,2440317,Amelia,Brooklyn,South Slope,40.66587,-73.98518,Private room,,30,5,2012-12-31,0.03,1,0,0,
9769817,Eclectic space in Prime Williamsburg,50374022,Elana,Brooklyn,Williamsburg,40.71162,-73.9639,Entire home/apt,,30,13,2017-01-02,0.13,2,0,0,
9785847,Heart of Williamsburg 1 BD,42424450,Tyler,Brooklyn,Williamsburg,40.7201,-73.95722,Private room,,30,1,2015-12-31,0.01,1,0,0,
21042534,"Light, spacious apartment in trendy neighborhood",2575895,Kathryn,Brooklyn,Crown Heights,40.67521,-73.94838,Entire home/apt,,30,10,2021-04-10,0.16,1,0,0,
950613063933116818,The Dreamcatcher Room NYC @ BK Loft,10457092,Anthony,Brooklyn,Williamsburg,40.7017280392061,-73.94339830297275,Private room,75,30,2,2023-12-31,0.32,4,269,2,
1111471727964938540,Urban Oasis| Times Square. Restaurant,566738582,The Knickerbocker New York City,Manhattan,Theater District,40.755045354144286,-73.98706368212544,Entire home/apt,470,1,0,,,6,353,0,OSE-STRREG-0001054
55982,Cozy 2 br in sunny Fort Greene apt,264928,Sally,Brooklyn,Fort Greene,40.68701,-73.97555,Private room,,30,42,2023-09-01,0.26,1,0,1,
10701027,Prospect Heights - Large Sunny Apt,345252,Thomas,Brooklyn,Clinton Hill,40.68075,-73.96228,Entire home/apt,,30,27,2023-09-01,0.27,1,27,1,
28757780,New York City Private one bedroom and shared bath,216917414,Ramon,Manhattan,Washington Heights,40.85012,-73.94081,Private room,,31,12,2018-12-12,0.18,2,0,0,
13825154,"Comfy 2 bedroom 
In bayridge BK-NYC (short-term)",1896159,Mo,Brooklyn,Bay Ridge,40.62717,-74.0285,Entire home/apt,150,30,80,2023-10-15,0.98,1,304,11,
28840281,Cozy Bensonhurst Room,66231678,Patricia,Brooklyn,Bensonhurst,40.6073,-73.99184,Private room,,30,0,,,1,0,0,
21296227,Ideal stay in Williamsburg w/ rooftop and fitness,38681422,Lucas,Brooklyn,Williamsburg,40.71455,-73.96276,Entire home/apt,,30,2,2017-12-03,0.03,1,0,0,
2088389,Entire Sun Drenched Apartment in Clinton Hill,234918,Mariya,Brooklyn,Fort Greene,40.68466,-73.96831,Entire home/apt,,30,16,2017-08-30,0.13,1,0,0,
1014451706512063588,"Exposed Brick Room, tons of natural light,HDTV#605",3223938,Eugene,Brooklyn,Bedford-Stuyvesant,40.690182570153176,-73.94536630201246,Private room,41,30,0,,,661,72,0,
627949,COMFY-CUTE-N-CLEAN APT in WBURG,585879,Armando,Brooklyn,Williamsburg,40.71542,-73.93821,Entire home/apt,,30,0,,,1,0,0,
12497438,"Large, beautiful 1 bedroom downtown Manhattan",67674810,Cristina,Manhattan,Chinatown,40.71593,-73.99803,Entire home/apt,,30,7,2023-04-09,0.07,1,0,0,
21678477,Trendy Williamsburg House with Private Studio,39472888,Sarah,Brooklyn,Williamsburg,40.7125,-73.93809,Private room,,30,41,2018-10-13,0.52,1,0,0,
820361475735199804,Spacious & Cozy 1BR in Heart of Williamsburg,179026754,Maria,Brooklyn,Williamsburg,40.71256919576887,-73.96457335655461,Entire home/apt,98,30,3,2024-01-15,0.46,4,265,3,
6093352,Private Sunny Room 15min from Manhattan,31621291,Elisabeth,Brooklyn,Williamsburg,40.7045,-73.93594,Private room,180,1,557,2024-04-30,5.08,2,66,60,OSE-STRREG-0000749
21845187,Sunny Private Room in Stunning Williamsburg Loft,159312334,Simon,Brooklyn,Williamsburg,40.7091,-73.96349,Private room,,30,0,,,1,0,0,
689890425467758374,Quaint & Relaxing Room in Harlem,33074274,Vigil,Manhattan,Harlem,40.80767,-73.94976,Private room,75,5,32,2024-04-24,1.59,3,192,21,OSE-STRREG-0000549
24912129,Fab Williamsburg condo monthly rental,4407432,Antoinette,Brooklyn,Greenpoint,40.72019,-73.95509,Entire home/apt,225,90,17,2020-01-01,0.24,1,161,0,
21984342,Cozy In Clinton Hill,156831639,Ashley,Brooklyn,Clinton Hill,40.68481,-73.96589,Entire home/apt,,30,0,,,1,0,0,
23435040,1 bd Apartment next to Subway,57292550,Elle,Brooklyn,Sheepshead Bay,40.5877,-73.94979,Entire home/apt,,30,0,,,1,0,0,
1096492708718540311,Bright Cozy Private Room in Manhattan,303156931,Leo,Manhattan,Upper West Side,40.80021376525054,-73.95982261609838,Private room,44,30,0,,,36,257,0,
1111469726684605187,Cosmopolitan Oasis| Broadway. Fitness Center,566738582,The Knickerbocker New York City,Manhattan,Theater District,40.75433642774565,-73.98503770789233,Entire home/apt,442,1,0,,,6,342,0,OSE-STRREG-0001054
34485745,"Stunner, private room in Midtown at Royalton Hotel",261632622,Royalton,Manhattan,Theater District,40.75547,-73.98457,Private room,442,1,5,2021-12-25,0.08,2,340,0,Exempt
766907082203833190,BK HOUSE-Lovely 2 bedroom rental unit in Brooklyn,59824375,Susanna,Brooklyn,Bensonhurst,40.61335,-73.98386,Entire home/apt,125,30,50,2024-02-03,2.94,2,276,26,
50490000,Stylish 2 bedroom apartment with parking,407896135,Salma,Brooklyn,Gerritsen Beach,40.58994,-73.92364,Shared room,184,1,99,2024-03-16,3.10,1,162,31,OSE-STRREG-0000601
25183213,Beautiful Studio Apartment in Lower East Side,14722881,Tumay,Manhattan,Chinatown,40.71675,-73.99039,Entire home/apt,,30,8,2020-02-13,0.11,1,0,0,
25421873,Spacious Room Seconds from Graham L - Williamsburg,191892665,Jonathan,Brooklyn,Williamsburg,40.71555,-73.94481,Private room,,30,0,,,1,0,0,
13920801,Beautiful 1 bedroom flat,10312167,Razia,Manhattan,Harlem,40.8035,-73.94918,Entire home/apt,140,30,170,2023-08-28,1.81,3,247,13,
53737403,Luxury studio with private patio and full spa,40428881,Miles,Brooklyn,Williamsburg,40.72113,-73.95511,Entire home/apt,199,30,14,2023-08-16,0.50,1,38,5,
810767098714410255,NYC Zen Living all renovated,496916072,Maristela,Manhattan,Harlem,40.816665845035,-73.94799965227529,Entire home/apt,402,30,0,,,2,364,0,
40676498,Bright and Charming Brooklyn Studio,2638379,Naz,Brooklyn,Brooklyn Heights,40.69118,-73.99529,Entire home/apt,,30,0,,,1,0,0,
984190096737619872,邻近地铁 独立洗手间新净大套房-3C,462025910,Ying Ying,Queens,Woodside,40.75273,-73.90353,Private room,58,30,1,2023-12-24,0.23,4,207,1,
1076020923987011399,"Kips Bay, 1br, Charming Ex Bricks",271581236,Amir,Manhattan,Kips Bay,40.743194,-73.97756869999999,Entire home/apt,160,30,1,2024-04-19,1,5,167,1,
29331513,Downtown Manhattan! -February - Fidi/CityHall,69545272,Ben,Manhattan,Financial District,40.70996,-74.00694,Private room,70,30,16,2022-02-17,0.24,2,123,0,
45565875,"Stunning, Spacious & Family Friendly",9962257,Erika & Brett,Brooklyn,Greenpoint,40.72751,-73.95694,Entire home/apt,702,30,20,2023-12-31,0.48,1,106,4,
3857863,Studio In Townhouse,19902271,John And Catherine,Manhattan,Washington Heights,40.8356,-73.9425,Private room,120,30,156,2023-09-17,1.34,1,363,8,
822627637431135533,Private beatiful Room in queens Ny,1680212,Javier,Queens,Jackson Heights,40.74955780375267,-73.88561206875657,Private room,92,30,10,2023-09-03,0.79,2,364,7,
1105462821419503909,Sunny Chinatown 1BR,75266494,Zviadi,Manhattan,Chinatown,40.71493163141087,-73.99705129674821,Entire home/apt,220,5,8,2024-04-30,5.22,4,38,8,Exempt
590040648193371393,Perfect Room for 1 person by ABCD23 Subways,15835028,Lucija,Manhattan,Harlem,40.814362,-73.945892,Private room,79,30,9,2023-09-15,0.39,2,89,2,
47313887,3 Bedrooms 2 Full Baths in Murray Hill Balcony,185979641,Ralph,Manhattan,Kips Bay,40.74281,-73.97354,Entire home/apt,300,30,1,2021-09-25,0.03,9,336,0,
18506841,Spacious 2 Bedrooms in Manhattan Townhouse,75279920,Anitra & Steven,Manhattan,Harlem,40.80681,-73.95145,Private room,400,30,244,2023-11-21,2.88,1,364,25,
1132568650618412962,Massive Greenpoint Townhouse,3695865,Jessica,Brooklyn,Greenpoint,40.72926396174594,-73.94749720496289,Entire home/apt,550,30,0,,,1,269,0,
1008781781839490021,The Window Nook Sanctuary NYC @ BK Loft,10457092,Anthony,Brooklyn,Williamsburg,40.70171,-73.94322,Private room,75,30,3,2024-05-01,0.58,4,269,3,
665940355853174403,All inclusive Male Shared Rental Apt,431476577,Leo,Brooklyn,Bushwick,40.68865,-73.91863,Shared room,33,30,1,2023-02-28,0.07,17,348,0,
910329559700258482,Beautiful 1 Bedroom Lux Apt,14678390,Mario,Manhattan,Financial District,40.71086,-74.01079,Entire home/apt,240,30,0,,,1,89,0,
